,Date,Open,High,Low,Close,Adj Close,Volume,Outlier,Prediction,L14,H14,%K,%D,Sell Entry,Sell Exit,Short,Buy Entry,Buy Exit,Long,Position
1377,2015-12-16,222.100006,234.88000499999998,220.729996,234.50999500000003,234.50999500000003,5104300,0,0,214.86999500000002,238.600006,82.76439484162069,41.536724670432186,False,False,0.0,False,False,1.0,1.0
1378,2015-12-17,233.940002,237.75999500000003,229.809998,233.38999900000002,233.38999900000002,3298600,0,0,214.86999500000002,238.600006,78.04464987395079,62.34019444828721,False,False,0.0,False,False,1.0,1.0
1379,2015-12-18,232.88999900000002,235.899994,229.289993,230.460007,230.460007,3014200,0,0,214.86999500000002,238.600006,65.69744952920577,75.50216474825883,False,False,0.0,False,True,0.0,0.0
1380,2015-12-21,231.690002,235.830002,231.080002,232.559998,232.559998,1953200,0,0,214.86999500000002,238.600006,74.54696502247722,72.76302147521102,False,True,0.0,False,False,0.0,0.0
1381,2015-12-22,234.99000499999997,236.55000299999998,229.63000499999998,229.94999700000002,229.94999700000002,1958700,0,0,214.86999500000002,237.75999500000003,65.88030581039754,68.70824012069328,False,False,0.0,False,True,0.0,0.0
1382,2015-12-23,232.17999300000002,233.44999700000002,228.13000499999998,229.69999700000002,229.69999700000002,1555000,0,0,214.86999500000002,237.75999500000003,64.78812581913499,68.40513221733636,False,False,0.0,False,False,0.0,0.0
1383,2015-12-24,230.559998,231.88000499999998,228.27999900000003,230.57000699999998,230.57000699999998,710300,0,0,214.86999500000002,237.75999500000003,68.58895587592812,66.41912916848666,False,True,0.0,False,False,0.0,0.0
1384,2015-12-28,231.49000499999997,231.979996,225.539993,228.94999700000002,228.94999700000002,1900200,0,0,214.86999500000002,237.75999500000003,61.511585845347305,64.96288918013659,False,False,0.0,False,True,0.0,0.0
1385,2015-12-29,230.059998,237.72000099999997,229.55000299999998,237.190002,237.190002,2406300,0,0,214.86999500000002,237.75999500000003,97.50986020096096,75.87013397407857,False,True,0.0,False,False,0.0,0.0
1386,2015-12-30,236.600006,243.63000499999998,235.669998,238.08999599999999,238.08999599999999,3697900,0,0,214.86999500000002,243.63000499999998,80.73711031393938,79.91951878674898,False,False,0.0,False,False,0.0,0.0
1387,2015-12-31,238.50999500000003,243.44999700000002,238.36999500000002,240.00999500000003,240.00999500000003,2715000,0,0,214.86999500000002,243.63000499999998,87.41304331952612,88.55333794480858,True,False,-1.0,False,True,0.0,-1.0
1388,2016-01-04,230.72000099999997,231.38000499999998,219.0,223.41000400000001,223.41000400000001,6827100,0,0,214.86999500000002,243.63000499999998,29.69404044018068,65.94806469121515,False,False,-1.0,False,False,0.0,-1.0
1389,2016-01-05,226.36000099999998,226.88999900000002,220.0,223.42999300000002,223.42999300000002,3186800,0,0,218.0,243.63000499999998,21.186078582505264,46.09772078073712,False,False,-1.0,False,False,0.0,-1.0
1390,2016-01-06,220.0,220.05000299999998,215.979996,219.039993,219.039993,3779100,0,0,215.979996,243.63000499999998,11.066893323615236,20.64900411543349,False,False,-1.0,False,False,0.0,-1.0
1391,2016-01-07,214.190002,218.440002,213.669998,215.649994,215.649994,3554300,0,0,213.669998,243.63000499999998,6.608796853752406,12.9539229199574,False,False,-1.0,False,False,0.0,-1.0
1392,2016-01-08,217.86000099999998,220.440002,210.770004,211.0,211.0,3628100,0,0,210.770004,243.63000499999998,0.6999269415725216,6.125205706313152,False,False,-1.0,False,False,0.0,-1.0
1393,2016-01-11,214.00999500000003,214.44999700000002,203.0,207.850006,207.850006,4089700,0,0,203.0,243.63000499999998,11.937005668593962,6.415243154639394,False,True,0.0,True,False,1.0,1.0
1394,2016-01-12,211.600006,213.74000499999997,205.309998,209.97000099999997,209.97000099999997,3091900,0,0,203.0,243.63000499999998,17.154812065614983,9.930581558593586,False,False,0.0,False,False,1.0,1.0
1395,2016-01-13,212.00999500000003,212.649994,200.0,200.309998,200.309998,4126400,0,0,200.0,243.63000499999998,0.7105156187811746,9.934111117663138,False,False,0.0,False,True,0.0,0.0
1396,2016-01-14,202.21000700000002,210.0,193.380005,206.179993,206.179993,6490700,0,0,193.380005,243.63000499999998,25.47261293532337,14.445980206572939,False,True,0.0,True,False,1.0,1.0
1397,2016-01-15,198.970001,205.070007,197.25,204.990005,204.990005,5578600,0,0,193.380005,243.63000499999998,23.104477611940283,16.42920205534804,False,False,0.0,False,False,1.0,1.0
1398,2016-01-19,208.71000700000002,210.47000099999997,200.779999,204.720001,204.720001,4038700,0,0,193.380005,243.63000499999998,22.567156218905456,23.714748922056135,False,False,0.0,False,True,0.0,0.0
1399,2016-01-20,199.399994,201.279999,191.25,198.699997,198.699997,5838600,0,0,191.25,243.63000499999998,14.222978787420884,19.96487087275531,False,False,0.0,False,False,0.0,0.0
1400,2016-01-21,201.550003,203.229996,195.020004,199.970001,199.970001,3166200,0,0,191.25,243.44999700000002,16.70498371867721,17.831706241667618,False,False,0.0,False,False,0.0,0.0
1401,2016-01-22,204.800003,205.5,199.029999,202.550003,202.550003,3124100,0,0,191.25,231.38000499999998,28.15848889129221,19.69548379912987,False,True,0.0,True,False,1.0,1.0
1402,2016-01-25,200.059998,203.570007,195.880005,196.380005,196.380005,2698700,0,0,191.25,226.88999900000002,14.393953826990874,19.752475478986536,False,False,0.0,False,True,0.0,0.0
1403,2016-01-26,196.699997,197.820007,188.880005,193.559998,193.559998,4946800,0,0,188.880005,220.440002,14.828876568017414,19.127106428766606,False,False,0.0,False,False,0.0,0.0
1404,2016-01-27,192.380005,193.259995,185.770004,188.070007,188.070007,3617200,0,0,185.770004,220.440002,6.633986537870594,11.952272310959401,False,False,0.0,False,False,0.0,0.0
1405,2016-01-28,190.78999299999998,191.279999,182.41000400000001,189.699997,189.699997,4592800,0,0,182.41000400000001,220.440002,19.169059646019402,13.543974250635578,False,True,0.0,True,False,1.0,1.0
1406,2016-01-29,189.949997,193.740005,188.080002,191.199997,191.199997,2852300,0,0,182.41000400000001,214.44999700000002,27.434441074940242,17.745829086276522,False,False,0.0,False,False,1.0,1.0
1407,2016-02-01,188.759995,199.520004,182.75,196.940002,196.940002,5297600,0,0,182.41000400000001,213.74000499999997,46.377266314163215,30.993589011707396,False,False,0.0,False,False,1.0,1.0
1408,2016-02-02,192.419998,193.119995,180.229996,182.779999,182.779999,5773600,0,0,180.229996,212.649994,7.865524852900991,27.225744080667923,False,False,0.0,False,True,0.0,0.0
1409,2016-02-03,183.58999599999999,183.940002,170.179993,173.479996,173.479996,7931400,0,0,170.179993,210.47000099999997,8.19062383904219,20.81113833536857,False,False,0.0,False,False,0.0,0.0
1410,2016-02-04,170.699997,175.979996,166.990005,175.330002,175.330002,4363900,0,0,166.990005,210.47000099999997,19.181227615568357,11.745792102503621,False,True,0.0,True,False,1.0,1.0
1411,2016-02-05,171.300003,173.0,157.740005,162.600006,162.600006,9437600,0,0,157.740005,210.47000099999997,9.216767245724832,12.196206233444903,False,False,0.0,False,True,0.0,0.0
1412,2016-02-08,157.100006,157.149994,146.0,147.990005,147.990005,9313000,0,0,146.0,205.5,3.344546218487389,10.580847026593302,False,False,0.0,False,False,0.0,0.0
1413,2016-02-09,142.320007,159.78999299999998,141.050003,148.25,148.25,8575100,0,0,141.050003,205.5,11.171446602239557,7.910920022150368,False,True,0.0,True,False,1.0,1.0
1414,2016-02-10,150.5,154.970001,141.740005,143.669998,143.669998,10406500,0,0,141.050003,205.5,4.065159227237806,6.19371734932136,False,False,0.0,False,True,0.0,0.0
1415,2016-02-11,152.0,163.259995,147.0,150.470001,150.470001,14252400,1,1,141.050003,203.570007,15.067174339912059,10.101260056462918,False,True,0.0,True,False,1.0,1.0
1416,2016-02-12,155.0,157.009995,143.699997,151.03999299999998,151.03999299999998,7235800,0,0,141.050003,199.520004,17.08566757164923,12.072667046266142,False,False,0.0,False,False,1.0,1.0
1417,2016-02-16,158.699997,162.949997,154.110001,155.169998,155.169998,5593800,0,0,141.050003,199.520004,24.14912734480711,18.76732308545591,False,False,0.0,False,False,1.0,1.0
1418,2016-02-17,159.0,169.33999599999999,156.679993,168.679993,168.679993,5825200,0,0,141.050003,199.520004,47.254984654438424,29.496593190298032,False,False,0.0,False,False,1.0,1.0
1419,2016-02-18,172.419998,172.949997,164.770004,166.770004,166.770004,3887600,0,0,141.050003,199.520004,43.988371062282006,38.46416102050896,False,False,0.0,False,False,1.0,1.0
1420,2016-02-19,163.66000400000001,167.490005,162.5,166.580002,166.580002,2959400,0,0,141.050003,199.520004,43.663414679948445,44.96892346555608,False,False,0.0,False,True,0.0,0.0
1421,2016-02-22,170.119995,178.91000400000001,169.850006,177.740005,177.740005,5060100,0,0,141.050003,193.119995,70.46285315350154,52.704879631910444,False,True,0.0,False,False,0.0,0.0
1422,2016-02-23,176.16000400000001,181.729996,173.679993,177.21000700000002,177.21000700000002,5984400,0,0,141.050003,183.940002,84.30870795776896,66.14499193040609,False,False,0.0,False,False,0.0,0.0
1423,2016-02-24,172.75,179.5,167.83999599999999,179.0,179.0,5395600,0,0,141.050003,181.729996,93.2890942237871,82.68688511168564,False,False,0.0,False,False,0.0,0.0
1424,2016-02-25,178.649994,188.520004,175.199997,187.429993,187.429993,5720500,0,0,141.050003,188.520004,97.70378981032673,91.76719733062737,False,False,0.0,False,False,0.0,0.0
1425,2016-02-26,188.699997,192.0,185.0,190.33999599999999,190.33999599999999,6065100,0,0,141.050003,192.0,96.7418957846062,95.91159327290644,False,False,0.0,False,False,0.0,0.0
1426,2016-02-29,192.399994,196.350006,189.220001,191.929993,191.929993,4499000,0,0,141.050003,196.350006,92.00721019852384,95.4842985978187,True,False,-1.0,False,True,0.0,-1.0
1427,2016-03-01,194.25,195.949997,182.699997,186.350006,186.350006,6712200,0,0,141.740005,196.350006,81.68833580501125,90.14581392938021,False,False,-1.0,False,False,0.0,-1.0
1428,2016-03-02,183.729996,188.520004,181.5,188.33999599999999,188.33999599999999,4862400,0,0,143.699997,196.350006,84.78630839360346,86.1606181323793,False,False,-1.0,False,False,0.0,-1.0
1429,2016-03-03,188.279999,197.419998,184.220001,195.740005,195.740005,4820500,0,0,143.699997,197.419998,96.87268620862461,87.78244346907957,False,True,0.0,False,False,0.0,0.0
1430,2016-03-04,198.0,204.029999,197.5,201.03999299999998,201.03999299999998,6489100,0,0,154.110001,204.029999,94.01040440746809,91.8897996698985,False,False,0.0,False,False,0.0,0.0
1431,2016-03-07,197.679993,209.699997,197.399994,205.28999299999998,205.28999299999998,5329400,0,0,156.679993,209.699997,91.68237708922086,94.18848923510431,True,False,-1.0,False,True,0.0,-1.0
1432,2016-03-08,203.5,207.5,202.199997,202.600006,202.600006,4178700,0,0,162.5,209.699997,84.95764523035882,90.21680890901571,False,False,-1.0,False,False,0.0,-1.0
1433,2016-03-09,204.520004,209.369995,202.78999299999998,208.720001,208.720001,3208600,0,0,162.5,209.699997,97.92373715616974,91.52125315858295,False,True,0.0,False,False,0.0,0.0
1434,2016-03-10,210.0,213.289993,200.669998,205.179993,205.179993,5183200,0,0,167.83999599999999,213.289993,82.15621444375451,88.34586561009417,True,False,-1.0,False,True,0.0,-1.0
1435,2016-03-11,207.929993,209.419998,205.330002,207.5,207.5,3343100,0,0,167.83999599999999,213.289993,87.26074063327219,89.11356407773195,False,False,-1.0,False,False,0.0,-1.0
1436,2016-03-14,212.649994,216.72000099999997,210.63999900000002,215.149994,215.149994,4065700,0,0,167.83999599999999,216.72000099999997,96.78803838092902,88.73499781931838,False,True,0.0,False,False,0.0,0.0
1437,2016-03-15,214.270004,218.97000099999997,211.5,218.33999599999999,218.33999599999999,3180500,0,0,175.199997,218.97000099999997,98.56064669310977,94.20314190243681,False,False,0.0,False,False,0.0,0.0
1438,2016-03-16,218.0,222.580002,217.020004,221.92999300000002,221.92999300000002,3516700,0,0,181.5,222.580002,98.41769968755118,97.92212825386315,False,False,0.0,False,False,0.0,0.0
1439,2016-03-17,221.47000099999997,228.5,220.0,226.38000499999998,226.38000499999998,3782900,0,0,181.5,228.5,95.48937234042549,97.48923957369531,True,False,-1.0,False,True,0.0,-1.0
1440,2016-03-18,229.100006,234.479996,228.059998,232.74000499999997,232.74000499999997,4711800,0,0,181.5,234.479996,96.71575852893604,96.87427685230405,False,False,-1.0,False,False,0.0,-1.0
1441,2016-03-21,235.33999599999999,239.88000499999998,235.0,238.32000699999998,238.32000699999998,5307800,0,0,181.5,239.88000499999998,97.3278556587996,96.51099550938686,False,True,0.0,False,False,0.0,0.0
1442,2016-03-22,237.210007,238.99000499999997,232.559998,234.24000499999997,234.24000499999997,4316000,0,0,184.220001,239.88000499999998,89.86705067430462,94.63688828734655,True,False,-1.0,False,True,0.0,-1.0
1443,2016-03-23,232.36999500000002,234.729996,222.02999900000003,222.580002,222.580002,4948800,0,0,197.399994,239.88000499999998,59.274956402436004,82.15662091184656,False,False,-1.0,False,False,0.0,-1.0
1444,2016-03-24,215.77999900000003,228.88999900000002,215.0,227.75,227.75,4960900,0,0,197.399994,239.88000499999998,71.44538168787201,73.52912958820401,False,False,-1.0,False,False,0.0,-1.0
1445,2016-03-28,231.61000099999998,234.809998,225.0,230.25999500000003,230.25999500000003,3925700,0,0,200.669998,239.88000499999998,75.4654213655204,68.72858648527595,False,True,0.0,False,False,0.0,0.0
1446,2016-03-29,229.88999900000002,232.38000499999998,225.330002,230.13000499999998,230.13000499999998,4004900,0,0,200.669998,239.88000499999998,75.13389885393286,74.01490063577491,False,False,0.0,False,False,0.0,0.0
1447,2016-03-30,235.08999599999999,235.5,226.5,226.88999900000002,226.88999900000002,4033000,0,0,200.669998,239.88000499999998,66.87068686317762,72.49000236087677,False,False,0.0,False,True,0.0,0.0
1448,2016-03-31,229.33999599999999,237.419998,225.00999500000003,229.770004,229.770004,8012900,0,0,205.330002,239.88000499999998,70.73806042795427,70.91421538168805,False,False,0.0,False,False,0.0,0.0
1449,2016-04-01,244.830002,247.899994,233.25,237.58999599999999,237.58999599999999,15997500,1,0,210.63999900000002,247.899994,72.32957760729701,69.97944163280944,False,True,0.0,False,False,0.0,0.0
1450,2016-04-04,249.11999500000002,252.11999500000002,243.63999900000002,246.99000499999997,246.99000499999997,13475300,1,0,211.5,252.11999500000002,87.37077638734311,76.81280480753128,False,False,0.0,False,False,0.0,0.0
1451,2016-04-05,240.5,256.559998,240.0,255.47000099999997,255.47000099999997,9948700,0,0,215.0,256.559998,97.37729294404673,85.6925489795621,False,False,0.0,False,False,0.0,0.0
1452,2016-04-06,253.97000099999997,267.73999,253.44999700000002,265.420013,265.420013,11679900,1,0,215.0,267.73999,95.60110458875705,93.44972464004877,False,False,0.0,False,False,0.0,0.0
1453,2016-04-07,266.450012,269.339996,254.50999500000003,257.200012,257.200012,8856200,0,0,215.0,269.339996,77.65921072206193,90.21253608495503,True,False,-1.0,False,True,0.0,-1.0
1454,2016-04-08,260.5,260.820007,248.020004,250.07000699999998,250.07000699999998,7363900,0,0,215.0,269.339996,64.53811111800594,79.26614214294143,False,False,-1.0,False,False,0.0,-1.0
1455,2016-04-11,251.0,258.98999,245.30000299999998,249.919998,249.919998,9161700,0,0,215.0,269.339996,64.26205478557637,68.81979220854787,False,False,-1.0,False,False,0.0,-1.0
1456,2016-04-12,249.5,251.80000299999998,243.63000499999998,247.82000699999998,247.82000699999998,5750800,0,0,215.0,269.339996,60.39751456735474,63.065893490312135,False,False,-1.0,False,False,0.0,-1.0
1457,2016-04-13,248.50999500000003,255.5,247.330002,254.52999900000003,254.52999900000003,4925600,0,0,215.0,269.339996,72.74567889184247,65.80174941492432,False,True,0.0,False,False,0.0,0.0
1458,2016-04-14,253.0,256.839996,251.05000299999998,251.86000099999998,251.86000099999998,4120000,0,0,225.0,269.339996,60.5773645085579,64.57351932258483,False,False,0.0,False,True,0.0,0.0
1459,2016-04-15,251.309998,254.600006,249.11999500000002,254.50999500000003,254.50999500000003,3752400,0,0,225.00999500000003,269.339996,66.54635536777911,66.62313292272627,False,False,0.0,False,False,0.0,0.0
1460,2016-04-18,252.229996,258.309998,251.66000400000001,253.88000499999998,253.88000499999998,4261800,0,0,225.00999500000003,269.339996,65.12521847224858,64.0829794495283,False,True,0.0,False,False,0.0,0.0
1461,2016-04-19,253.11999500000002,254.36999500000002,241.25,247.36999500000002,247.36999500000002,6357500,0,0,225.00999500000003,269.339996,50.43988156011999,60.70381846671566,False,False,0.0,False,True,0.0,0.0
1462,2016-04-20,246.25999500000003,253.66000400000001,241.5,249.97000099999997,249.97000099999997,5194100,0,0,233.25,269.339996,46.32863079286563,53.9645769417445,False,False,0.0,False,False,0.0,0.0
1463,2016-04-21,248.99000499999997,250.899994,246.91000400000001,248.289993,248.289993,2783100,0,0,240.0,269.339996,28.254922052477493,41.67447813515414,False,False,0.0,False,False,0.0,0.0
1464,2016-04-22,248.88999900000002,254.0,245.710007,253.75,253.75,3786300,0,0,240.0,269.339996,46.86435540073014,40.482636082024186,False,True,0.0,False,False,0.0,0.0
1465,2016-04-25,253.00999500000003,257.380005,250.75999500000003,251.82000699999998,251.82000699999998,3670300,0,0,241.25,269.339996,37.62907976206184,37.58278573842293,False,False,0.0,False,False,0.0,0.0
1466,2016-04-26,252.05000299999998,255.729996,249.38999900000002,253.74000499999997,253.74000499999997,3223800,0,0,241.25,269.339996,44.46424627472348,42.98589381250492,False,False,0.0,False,False,0.0,0.0
1467,2016-04-27,252.75,255.0,249.399994,251.47000099999997,251.47000099999997,3205800,0,0,241.25,260.820007,52.22277641494958,44.772034150578065,False,False,0.0,False,False,0.0,0.0
1468,2016-04-28,249.850006,253.42999300000002,247.440002,247.710007,247.710007,2519000,0,0,241.25,258.98999,36.414941609324465,44.36732143299894,False,False,0.0,False,True,0.0,0.0
1469,2016-04-29,248.13999900000002,248.42999300000002,237.809998,240.75999500000003,240.75999500000003,5413800,0,0,237.809998,258.309998,14.390229268292803,34.34264909752205,False,False,0.0,False,False,0.0,0.0
1470,2016-05-02,241.5,243.190002,234.82000699999998,241.80000299999998,241.80000299999998,3843900,0,0,234.82000699999998,258.309998,29.71476659995311,26.83997915918989,False,True,0.0,False,False,0.0,0.0
1471,2016-05-03,237.36000099999998,238.91000400000001,231.61999500000002,232.32000699999998,232.32000699999998,4302200,0,0,231.61999500000002,258.309998,2.6227497988664843,15.575915222370561,False,False,0.0,False,True,0.0,0.0
1472,2016-05-04,230.289993,234.460007,220.399994,222.559998,222.559998,8262500,0,0,220.399994,258.309998,5.69771504112744,12.678410479982105,False,False,0.0,False,False,0.0,0.0
1473,2016-05-05,228.460007,228.63999900000002,209.789993,211.52999900000003,211.52999900000003,11254800,1,0,209.789993,258.309998,3.5861620376997543,3.9688756258976525,False,False,0.0,False,False,0.0,0.0
1474,2016-05-06,210.86999500000002,216.36999500000002,208.110001,214.92999300000002,214.92999300000002,5685200,0,0,208.110001,257.380005,13.842077220046537,7.70865143295767,False,True,0.0,True,False,1.0,1.0
1475,2016-05-09,215.72000099999997,216.149994,206.800003,208.919998,208.919998,4776400,0,0,206.800003,257.380005,4.191369941029242,7.206536399591606,False,False,0.0,False,True,0.0,0.0
1476,2016-05-10,207.550003,209.470001,205.0,208.690002,208.690002,4065200,0,0,205.0,257.380005,7.044676685311492,8.359374615462185,False,False,0.0,False,False,0.0,0.0
1477,2016-05-11,207.58999599999999,215.479996,206.050003,208.96000700000002,208.96000700000002,5161900,0,0,205.0,257.380005,7.560150099260242,6.265398908533421,False,True,0.0,True,False,1.0,1.0
1478,2016-05-12,211.440002,211.669998,203.66000400000001,207.279999,207.279999,3650500,0,0,203.66000400000001,257.380005,6.738635392058148,7.114487392209722,False,False,0.0,False,True,0.0,0.0
1479,2016-05-13,207.779999,211.19999700000002,206.699997,207.610001,207.610001,2822800,0,0,203.66000400000001,255.729996,7.585937405175705,7.29490763216446,False,True,0.0,True,False,1.0,1.0
1480,2016-05-16,208.149994,213.149994,207.919998,208.28999299999998,208.28999299999998,2949400,0,0,203.66000400000001,255.0,9.018288587322772,7.78095379485197,False,False,0.0,False,False,1.0,1.0
1481,2016-05-17,209.050003,209.82000699999998,204.020004,204.66000400000001,204.66000400000001,2843600,0,0,203.66000400000001,253.42999300000002,2.0092429596478305,6.204489650715199,False,False,0.0,False,True,0.0,0.0
1482,2016-05-18,209.149994,215.309998,207.75,211.169998,211.169998,5617500,0,0,203.66000400000001,248.42999300000002,16.774616585230735,9.267382710733541,False,True,0.0,True,False,1.0,1.0
1483,2016-05-19,213.61999500000002,216.789993,207.300003,215.210007,215.210007,6866300,0,0,203.66000400000001,243.190002,29.218324271101615,16.00072793865982,False,False,0.0,False,False,1.0,1.0
1484,2016-05-20,216.99000499999997,220.55000299999998,216.350006,220.27999900000003,220.27999900000003,9007100,0,0,203.66000400000001,238.91000400000001,47.14892198581565,31.047287614049093,False,False,0.0,False,False,1.0,1.0
1485,2016-05-23,219.86999500000002,222.600006,215.86000099999998,216.22000099999997,216.22000099999997,5093200,0,0,203.66000400000001,234.460007,40.77920706696023,39.04881777462559,False,False,0.0,False,False,1.0,1.0
1486,2016-05-24,216.600006,218.74000499999997,215.17999300000002,217.91000400000001,217.91000400000001,3013800,0,0,203.66000400000001,228.63999900000002,57.045647927471556,48.324592326748906,False,False,0.0,False,False,1.0,1.0
1487,2016-05-25,217.91000400000001,221.36000099999998,216.50999500000003,219.580002,219.580002,3126800,0,0,203.66000400000001,222.600006,84.05489080729768,60.626581933909584,False,False,0.0,False,False,1.0,1.0
1488,2016-05-26,220.5,225.25999500000003,219.05000299999998,225.11999500000002,225.11999500000002,4064000,0,0,203.66000400000001,225.25999500000003,99.35185158178994,80.15079677218615,False,False,0.0,False,False,1.0,1.0
1489,2016-05-27,224.99000499999997,225.92999300000002,220.75,223.039993,223.039993,3650300,0,0,203.66000400000001,225.92999300000002,87.02289435347268,90.14321224751986,True,False,-1.0,False,True,0.0,-1.0
1490,2016-05-31,223.039993,224.75,221.5,223.229996,223.229996,2789000,0,0,203.66000400000001,225.92999300000002,87.87607393968617,91.41693995831601,False,False,-1.0,False,False,0.0,-1.0
1491,2016-06-01,221.479996,222.399994,216.88999900000002,219.559998,219.559998,2982700,0,0,203.66000400000001,225.92999300000002,71.39650585368491,82.098491382281,False,False,-1.0,False,False,0.0,-1.0
1492,2016-06-02,219.58999599999999,219.91000400000001,217.11000099999998,218.960007,218.960007,2009400,0,0,204.020004,225.92999300000002,68.18808991643024,75.82022323660017,False,False,-1.0,False,False,0.0,-1.0
1493,2016-06-03,220.0,221.940002,218.00999500000003,218.99000499999997,218.99000499999997,2229000,0,0,204.020004,225.92999300000002,68.32500463601305,69.3032001353758,False,False,-1.0,False,False,0.0,-1.0
1494,2016-06-06,218.0,220.899994,215.44999700000002,220.67999300000002,220.67999300000002,2249500,0,0,204.020004,225.92999300000002,76.03832662809647,70.85047372684632,False,True,0.0,False,False,0.0,0.0
1495,2016-06-07,222.24000499999997,234.440002,221.520004,232.33999599999999,232.33999599999999,6213600,0,0,207.300003,234.440002,92.2623210118762,78.8752174253283,False,False,0.0,False,False,0.0,0.0
1496,2016-06-08,233.80000299999998,240.850006,232.61000099999998,235.520004,235.520004,5972000,0,0,207.300003,240.850006,84.113259244716,84.1379689615626,True,False,-1.0,False,True,0.0,-1.0
1497,2016-06-09,234.979996,235.330002,227.059998,229.36000099999998,229.36000099999998,4492100,0,0,215.17999300000002,240.850006,55.23958246534573,77.20505424064571,False,False,-1.0,False,False,0.0,-1.0
1498,2016-06-10,227.38999900000002,227.97000099999997,218.419998,218.789993,218.789993,6026600,0,0,215.17999300000002,240.850006,14.063101565238739,51.13864775843322,False,False,-1.0,False,False,0.0,-1.0
1499,2016-06-13,219.5,225.770004,217.66000400000001,217.86999500000002,217.86999500000002,4193000,0,0,215.17999300000002,240.850006,10.479161035095675,26.593948355226445,False,False,-1.0,False,False,0.0,-1.0
1500,2016-06-14,218.88000499999998,222.19999700000002,212.52999900000003,214.960007,214.960007,3580200,0,0,212.52999900000003,240.850006,8.58053460226885,11.040932400867488,False,False,-1.0,False,False,0.0,-1.0
1501,2016-06-15,216.94999700000002,221.899994,215.13000499999998,217.69999700000002,217.69999700000002,2908500,0,0,212.52999900000003,240.850006,18.255638143027284,12.43844459346367,False,True,0.0,True,False,1.0,1.0
1502,2016-06-16,217.419998,218.039993,213.5,217.92999300000002,217.92999300000002,2440300,0,0,212.52999900000003,240.850006,19.067770710649885,15.301314485315075,False,False,0.0,False,False,1.0,1.0
1503,2016-06-17,217.809998,219.99000499999997,214.5,215.47000099999997,215.47000099999997,3112600,0,0,212.52999900000003,240.850006,10.381360428335833,15.901589760670737,False,False,0.0,False,True,0.0,0.0
1504,2016-06-20,219.5,223.75,218.229996,219.69999700000002,219.69999700000002,3555500,0,0,212.52999900000003,240.850006,25.317783290095935,18.255638143026953,False,True,0.0,True,False,1.0,1.0
1505,2016-06-21,220.67999300000002,222.57000699999998,218.809998,219.61000099999998,219.61000099999998,4529000,0,0,212.52999900000003,240.850006,25.000000882767992,20.233048200399654,False,False,0.0,False,False,1.0,1.0
1506,2016-06-22,199.470001,205.949997,195.75,196.66000400000001,196.66000400000001,23742400,1,0,195.75,240.850006,2.017746959945005,17.445177044269382,False,False,0.0,False,True,0.0,0.0
1507,2016-06-23,195.690002,197.550003,192.130005,196.399994,196.399994,10130700,0,0,192.130005,240.850006,8.76434505820306,11.927364300305092,False,False,0.0,False,False,0.0,0.0
1508,2016-06-24,190.050003,195.119995,189.729996,193.149994,193.149994,7026500,0,0,189.729996,240.850006,6.6901356239953635,5.824075880714214,False,True,0.0,True,False,1.0,1.0
1509,2016-06-27,190.860001,198.809998,187.869995,198.550003,198.550003,7205400,0,0,187.869995,240.850006,20.158561310982005,11.871013997726548,False,False,0.0,False,False,1.0,1.0
1510,2016-06-28,201.889999,204.050003,199.41000400000001,201.78999299999998,201.78999299999998,6212400,0,0,187.869995,235.330002,29.32995353329802,18.7262168227582,False,False,0.0,False,False,1.0,1.0
1511,2016-06-29,205.130005,211.77999900000003,203.0,210.190002,210.190002,5994900,0,0,187.869995,227.97000099999997,55.660857008350604,35.04979061754328,False,False,0.0,False,False,1.0,1.0
1512,2016-06-30,212.97000099999997,213.5,209.020004,212.27999900000003,212.27999900000003,4843100,0,0,187.869995,225.770004,64.40632771353705,49.799046085061626,False,False,0.0,False,False,1.0,1.0
1513,2016-07-01,206.139999,218.24000499999997,206.0,216.5,216.5,5400000,0,0,187.869995,223.75,79.79375978347831,66.62031483512173,False,False,0.0,False,False,1.0,1.0
1514,2016-07-05,209.729996,214.539993,208.0,213.979996,213.979996,5175300,0,0,187.869995,223.75,72.7703382427065,72.3234752465737,False,False,0.0,False,False,1.0,1.0
1515,2016-07-06,210.0,215.229996,209.0,214.440002,214.440002,4919900,0,0,187.869995,223.75,74.05240606850528,75.53883469822976,False,False,0.0,False,True,0.0,0.0
1516,2016-07-07,213.100006,218.11999500000002,213.00999500000003,215.940002,215.940002,3599700,0,0,187.869995,223.75,78.23300749261321,75.01858393460805,False,True,0.0,False,False,0.0,0.0
1517,2016-07-08,217.80000299999998,219.809998,214.5,216.77999900000003,216.77999900000003,4074800,0,0,187.869995,223.75,80.57413592891092,77.61984983000951,False,False,0.0,False,False,0.0,0.0
1518,2016-07-11,219.960007,226.77999900000003,219.50999500000003,224.77999900000003,224.77999900000003,5429800,0,0,187.869995,226.77999900000003,94.85993370753701,84.55569237635342,False,False,0.0,False,False,0.0,0.0
1519,2016-07-12,224.100006,227.5,223.22000099999997,224.649994,224.649994,4571300,0,0,187.869995,227.5,92.80846419272466,89.41417794305725,False,False,0.0,False,False,0.0,0.0
1520,2016-07-13,225.5,225.58999599999999,220.289993,222.52999900000003,222.52999900000003,3567100,0,0,187.869995,227.5,87.45899476924122,91.709130889834,True,False,-1.0,False,True,0.0,-1.0
